"ID","Population","Individual","State","Locality","Latitude","Longitude","Ecoregion","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","alt","Copia_mean","Gypsy_mean","Harbinger_mean","Helitron_mean","L1_mean","MSAT_mean","MuDR_mean","RTE_mean","SAT_mean","SINE2.tRNA_mean","hAT_mean","unclassified_mean","Copia_sd","Gypsy_sd","Harbinger_sd","Helitron_sd","L1_sd","MSAT_sd","MuDR_sd","RTE_sd","SAT_sd","SINE2.tRNA_sd","hAT_sd","unclassified_sd","X1_0_water","X1_1_soc","X1_2_ph","X1_3_bdens","X2_0_temp","X2_1_precip","X2_2_gfsad","gfsad_check","water","ag","Notes"
"JG_CO_104_C","p_104","C","CA","Acampo",38.203687,-121.24064,11.1,156,147,48,5715,330,28,302,82,225,225,82,451,89,1,83,229,7,7,229,22,0.0895020463529947,0.430734762616089,0.010605713640233,0.0023306826785191,0.00367651656166459,4.50071230365266e-05,0.00517208043562409,9.29021831265683e-05,0.0013613150589268,0.000129986635275012,0.00394137758072289,0.0335760358621931,0.00289936868352257,0.0114786618674466,0.000632581620318197,0.000276014710998446,0.000357253191453682,2.3969112528513e-05,0.000386868315300268,4.69186985201543e-05,0.000153898612785929,4.02637553474835e-05,0.000355634095866949,0.00162228045598031,18.15288434,1.669366297,74.25206024,167.4035237,27.17973288,42.52760017,3,2,"irrigation","AG","NOTE: drainage ditch across from irrigated cropland"
"JG_CO_104_D","p_104","D","CA","Acampo",38.203687,-121.24064,11.1,156,147,48,5715,330,28,302,82,225,225,82,451,89,1,83,229,7,7,229,22,0.0910454375384706,0.432729997889298,0.0108447429499957,0.00221759463278749,0.00371736412641032,5.32644009685435e-05,0.00502198775690719,9.26113892346115e-05,0.000907929702302291,0.000136698064533584,0.00382253144694723,0.0347490430186026,0.00234176347193471,0.0103236275994057,0.000478033038807558,0.000251815440094316,0.000313873052658861,3.23518997596584e-05,0.000381367455652516,5.15953911024458e-05,0.000151817126372877,4.50292428423071e-05,0.00029267735253525,0.00143671046729272,18.15288434,1.669366297,74.25206024,167.4035237,27.17973288,42.52760017,3,2,"irrigation","AG","NOTE: drainage ditch across from irrigated cropland"
"JG_CO_104_E","p_104","E","CA","Acampo",38.203687,-121.24064,11.1,156,147,48,5715,330,28,302,82,225,225,82,451,89,1,83,229,7,7,229,22,0.0858753668023324,0.420769587671202,0.0117763636245653,0.00229765097938363,0.00373694715501134,5.36281165397183e-05,0.00506565568681498,8.57995295904582e-05,0.00144385060629379,0.00014262685293493,0.0040074747008523,0.0326354021393458,0.00162514545681045,0.00480527659280089,0.0005940531180417,0.000210758951745887,0.000305186480546877,2.58326235937053e-05,0.000410086174536471,4.78709516243077e-05,0.000184613822108558,5.39013667310608e-05,0.00032409538631483,0.00116916454622468,18.15288434,1.669366297,74.25206024,167.4035237,27.17973288,42.52760017,3,2,"irrigation","AG","NOTE: drainage ditch across from irrigated cropland"
"JG_CO_106_A","p_106","A","UT","St. George",37.062871,-113.52938,10.2,168,169,40,8806,389,-24,413,80,210,284,58,210,27,5,35,77,29,42,67,814,0.0899664283426255,0.438901369955971,0.0117081814982198,0.00223752126475819,0.0037327628803233,5.04687844096595e-05,0.00516369818306675,9.00055123993921e-05,0.00103197926714761,0.000137284728135277,0.00397474768574217,0.03255709654224,0.00291929147764251,0.0108156498432631,0.000595322174741431,0.00030580420154993,0.000252392987811625,2.1531836732528e-05,0.000413639957397767,4.08906081137208e-05,0.000149585420010902,5.27356857381014e-05,0.000389687504442938,0.00142364445668358,20.43058263,1.628113494,80.42567324,148.9851996,30.92801458,17.61120136,4.487329435,1,"irrigation","AG","Collection notes mention irrigation"
"JG_CO_106_B","p_106","B","UT","St. George",37.062871,-113.52938,10.2,168,169,40,8806,389,-24,413,80,210,284,58,210,27,5,35,77,29,42,67,814,0.0875991097363621,0.443312566112227,0.0120732644122769,0.00231990709373131,0.00375951167325465,5.57736888837848e-05,0.00540749069886302,8.09808969522896e-05,0.00103860591500513,0.000120874431556159,0.00409931108902545,0.0320826341391711,0.00184123405141631,0.00489459687893863,0.00059791214330851,0.000254182049066776,0.000347345858683066,2.33912881640534e-05,0.00042707059623299,4.30851294366249e-05,0.00021540171326098,4.64791307851569e-05,0.00032969685773368,0.00140572961693642,20.43058263,1.628113494,80.42567324,148.9851996,30.92801458,17.61120136,4.487329435,1,"irrigation","AG","Collection notes mention irrigation"
"JG_CO_106_D","p_106","D","UT","St. George",37.062871,-113.52938,10.2,168,169,40,8806,389,-24,413,80,210,284,58,210,27,5,35,77,29,42,67,814,0.0855873124878748,0.430397317425627,0.0115222919001823,0.00228789077391233,0.00360504784801704,5.1142919432308e-05,0.00503884830850401,7.63820586966684e-05,0.000916733313493803,0.000122991649545031,0.00396488273394186,0.0321102515867783,0.00139663977295747,0.0058770967569312,0.000575268704871279,0.000270738133179935,0.000332552223212291,2.6498382129724e-05,0.000348080015761482,4.40989606765002e-05,0.000141807148375661,5.03619571539673e-05,0.000359850098128347,0.00103470567019133,20.43058263,1.628113494,80.42567324,148.9851996,30.92801458,17.61120136,4.487329435,1,"irrigation","AG","Collection notes mention irrigation"
"JG_CO_106_F","p_106","F","UT","St. George",37.062871,-113.52938,10.2,168,169,40,8806,389,-24,413,80,210,284,58,210,27,5,35,77,29,42,67,814,0.089145806697555,0.435738647693384,0.0111082076511678,0.00229090873958917,0.00374585452159947,5.10760795326398e-05,0.00506786982656787,8.15634341578301e-05,0.000945383512847979,0.000140868404843552,0.00393352934756406,0.0327030839847106,0.00183464478127188,0.0077126489184216,0.000567358958487561,0.000241872661066904,0.000354867332553218,3.09288862764472e-05,0.000371409494883372,3.45349435545363e-05,0.000162602475542503,4.87793915194304e-05,0.000358001642553484,0.00122790976195748,20.43058263,1.628113494,80.42567324,148.9851996,30.92801458,17.61120136,4.487329435,1,"irrigation","AG","Collection notes mention irrigation"
"JG_CO_107_A","p_107","A","KS","Dorrance",38.853901,-98.59487,9.4,123,142,33,10043,339,-91,430,225,-8,252,-8,664,97,14,51,277,53,259,53,531,0.0887823608922809,0.473570702339516,0.0178532554345653,0.0028239587986566,0.00428035069962287,4.51138099720713e-05,0.00641970061597223,8.16223223428257e-05,0.00220886360037758,0.000152080340099492,0.00531434105680662,0.0317297504654284,0.0015878002587619,0.00450258636518843,0.000780542476336815,0.000330743821499402,0.000383407050533433,2.47839014134673e-05,0.000470119528093207,4.86565823904223e-05,0.00024142719446234,6.61301471951541e-05,0.00037986813001474,0.00156256865097068,23.03446089,2.258703312,70.58463707,160.4940803,23.39693164,57.93516561,2.507399577,3,"rain","AG",""
"JG_CO_107_B","p_107","B","KS","Dorrance",38.853901,-98.59487,9.4,123,142,33,10043,339,-91,430,225,-8,252,-8,664,97,14,51,277,53,259,53,531,0.0834728351821104,0.428812340265035,0.0119735436279068,0.0023075788787054,0.00365236852284518,4.51013262353759e-05,0.00493072620501286,8.42692676420641e-05,0.00101668724002911,0.000121872313868497,0.00398749541951949,0.0318506472861003,0.00177773806625163,0.00575373449049249,0.000588419215663459,0.000258015001795322,0.000311328103396966,2.59334945233718e-05,0.000373077767634018,4.05227418676265e-05,0.000152394770334414,4.51326448684906e-05,0.000333633316533209,0.00122139912970766,23.03446089,2.258703312,70.58463707,160.4940803,23.39693164,57.93516561,2.507399577,3,"rain","AG",""
"JG_CO_107_C","p_107","C","KS","Dorrance",38.853901,-98.59487,9.4,123,142,33,10043,339,-91,430,225,-8,252,-8,664,97,14,51,277,53,259,53,531,0.0864586291041559,0.430302713521085,0.0117556734037163,0.00215561696222162,0.00365580798777434,5.03356560954691e-05,0.00512282391812785,7.66893571608127e-05,0.00135997385166138,0.000143159615284072,0.00400768120576895,0.0333144593291897,0.00147777618527346,0.00606285041794768,0.000527535430250877,0.000268098295806997,0.000298215911894156,2.58994990628943e-05,0.000446542215460777,3.8319332389885e-05,0.000179941412255985,5.83266622931229e-05,0.000302765577818619,0.00124865912261711,23.03446089,2.258703312,70.58463707,160.4940803,23.39693164,57.93516561,2.507399577,3,"rain","AG",""
"JG_CO_107_D","p_107","D","KS","Dorrance",38.853901,-98.59487,9.4,123,142,33,10043,339,-91,430,225,-8,252,-8,664,97,14,51,277,53,259,53,531,0.0804665866889204,0.422106868926659,0.0127499409100694,0.00231201129630699,0.00357898000316313,5.36003674860593e-05,0.00512319223209378,7.60838596985003e-05,0.00115527562719739,0.000138844373811364,0.00423244382533924,0.0301707576643842,0.00190532457345071,0.00627485936820754,0.000549055026070628,0.000255072973549022,0.000246115748292324,3.09287377514708e-05,0.000388969425946761,3.35433165192968e-05,0.000145307924817158,5.08167634281412e-05,0.000365472914835884,0.00110504795175034,23.03446089,2.258703312,70.58463707,160.4940803,23.39693164,57.93516561,2.507399577,3,"rain","AG",""
"JG_CO_107_E","p_107","E","KS","Dorrance",38.853901,-98.59487,9.4,123,142,33,10043,339,-91,430,225,-8,252,-8,664,97,14,51,277,53,259,53,531,0.0805057720069813,0.415302388263994,0.0129311277046482,0.00231790979524219,0.00362763747409184,4.97229996966927e-05,0.0049707156797058,8.15169186518279e-05,0.002095860708522,0.00012775620747272,0.00407897264684325,0.0320880177265983,0.00220687834764329,0.00716832838332654,0.000462295427462603,0.000277888213505332,0.000281042734655379,2.66412071780562e-05,0.000386115370821977,4.27802911918579e-05,0.000251232081146574,5.13284367855728e-05,0.000286291566448643,0.00143326218591968,23.03446089,2.258703312,70.58463707,160.4940803,23.39693164,57.93516561,2.507399577,3,"rain","AG",""
"JG_CO_108_B","p_108","B","KS","Genesco",38.493199,-98.187627,9.4,123,137,32,9895,335,-88,423,224,-8,249,-8,701,105,13,51,289,55,273,55,544,0.0863333645184511,0.435739444565567,0.0116036691954333,0.00233476933728726,0.0036591528911784,5.42255642768793e-05,0.00502115049451832,7.40841761100626e-05,0.000943575505304218,0.000132152414789225,0.0039174201890429,0.0331759800500526,0.00189175300286605,0.0133361791389094,0.000521670659701788,0.00027007960797296,0.000365518664332697,3.05726035743996e-05,0.00042521071071235,3.93765251466391e-05,0.000167855456696367,4.85072379171954e-05,0.000380841769857734,0.00150897479722841,21.86192498,1.741542817,69.05435244,159.1956122,22.46927884,62.03133404,0,3,"rain","AG",""
"JG_CO_108_D","p_108","D","KS","Genesco",38.493199,-98.187627,9.4,123,137,32,9895,335,-88,423,224,-8,249,-8,701,105,13,51,289,55,273,55,544,0.0931256269533253,0.447264648515271,0.0113659043960763,0.00229135731003841,0.0038682217450986,5.99889208225015e-05,0.00524865020462926,8.5688204774134e-05,0.000985385515298775,0.000132031332742571,0.00390207920470851,0.0346476342560138,0.00184545400911386,0.00551869556721449,0.00045637818386012,0.00025708520576184,0.000326280258567406,3.46120279299422e-05,0.000448805624622583,4.40208298333326e-05,0.000139288236564592,5.13530764332246e-05,0.000317881577620328,0.00115837701778014,21.86192498,1.741542817,69.05435244,159.1956122,22.46927884,62.03133404,0,3,"rain","AG",""
"JG_CO_108_E","p_108","E","KS","Genesco",38.493199,-98.187627,9.4,123,137,32,9895,335,-88,423,224,-8,249,-8,701,105,13,51,289,55,273,55,544,0.0932349355811997,0.441236001924892,0.0104433292780522,0.00226437082083746,0.00353186717808114,5.24121265319145e-05,0.00505449344912951,0.000101335584467179,0.000888337875346053,0.000135091635599869,0.00383031952782046,0.0338467860961686,0.00246991176889222,0.0125471413597807,0.000781951119205926,0.000272810781235848,0.000319734986697225,2.82082769770657e-05,0.000541088510531792,4.61907887729132e-05,0.000157047592756404,6.75654552284583e-05,0.000339828470344238,0.00146583359139418,21.86192498,1.741542817,69.05435244,159.1956122,22.46927884,62.03133404,0,3,"rain","AG",""
"JG_CO_108_F","p_108","F","KS","Genesco",38.493199,-98.187627,9.4,123,137,32,9895,335,-88,423,224,-8,249,-8,701,105,13,51,289,55,273,55,544,0.091225727262513,0.429975578845576,0.0106272613127633,0.00224977153175622,0.00364614414170498,4.65413373455978e-05,0.00518476676210563,6.5498406650001e-05,0.000731262704578276,0.000119088568611989,0.00384653281555064,0.0339505164926783,0.00457531233243531,0.0189546683958733,0.000536228976416482,0.000201852152083816,0.00033853456728662,2.79175718011182e-05,0.000507886810854159,3.57645635646093e-05,0.000139958955504055,4.71770814859196e-05,0.000394445205701206,0.00230087456486899,21.86192498,1.741542817,69.05435244,159.1956122,22.46927884,62.03133404,0,3,"rain","AG",""
"JG_CO_109_A","p_109","A","KS","Partridge",37.974254,-98.087387,9.4,130,135,31,9891,342,-81,423,231,-2,255,-2,728,108,15,48,290,62,271,62,491,0.0923351872162135,0.443629911721734,0.0109209271691298,0.00217508507905298,0.0036990004931136,5.03910049583255e-05,0.00548366651818711,7.69267875293432e-05,0.000894881193154749,0.000137712362730559,0.00386543815871154,0.0332598164655059,0.00143622469427617,0.00496387717533519,0.000578723389529242,0.000249072984979215,0.000321654861020225,2.60267190365842e-05,0.000398628531035198,3.41065393722485e-05,0.000131423892748435,4.85089528934688e-05,0.000263463182675293,0.00133701809400741,18.31579698,1.737311092,71.81258911,167.3488737,23.20066439,63.94174152,2.55774166,3,"rain","AG","Located in a rain wash"
"JG_CO_109_B","p_109","B","KS","Partridge",37.974254,-98.087387,9.4,130,135,31,9891,342,-81,423,231,-2,255,-2,728,108,15,48,290,62,271,62,491,0.0941347405264282,0.453840021286035,0.0103930148335006,0.00216870298240871,0.00387892814147261,5.58563513959822e-05,0.00506108657353088,7.64920594074109e-05,0.00035061572455036,0.000131206965526152,0.00376035917524467,0.0371490211193116,0.00170798473670256,0.00387537650004743,0.00057907459967857,0.000249103188498866,0.000318081336035492,2.32953103860535e-05,0.000363138783589196,3.61168335236285e-05,0.000106279662899934,5.55692071272152e-05,0.000332680031482646,0.00146253391150331,18.31579698,1.737311092,71.81258911,167.3488737,23.20066439,63.94174152,2.55774166,3,"rain","AG","Located in a rain wash"
"JG_CO_109_C","p_109","C","KS","Partridge",37.974254,-98.087387,9.4,130,135,31,9891,342,-81,423,231,-2,255,-2,728,108,15,48,290,62,271,62,491,0.0901895227416766,0.442941343712646,0.0106618207459414,0.00205543910529928,0.00368399593434376,6.59907511216406e-05,0.0048978341493866,9.20062229909876e-05,0.00058848544832642,0.000128984502423115,0.00373768473833712,0.036919947772013,0.00440539694091061,0.0168232344503313,0.000792341655169118,0.000297331757530565,0.000389928919588097,3.573654471313e-05,0.0005248927529169,4.10575449337304e-05,0.000116098715229314,5.33813514575926e-05,0.000327184018617277,0.00205590145151746,18.31579698,1.737311092,71.81258911,167.3488737,23.20066439,63.94174152,2.55774166,3,"rain","AG","Located in a rain wash"
"JG_CO_109_E","p_109","E","KS","Partridge",37.974254,-98.087387,9.4,130,135,31,9891,342,-81,423,231,-2,255,-2,728,108,15,48,290,62,271,62,491,0.0856131720713143,0.464081603942106,0.0150740723927929,0.00251896616372691,0.00421277009213277,4.58626720816994e-05,0.00536686772523098,8.18423393186777e-05,0.00134259112585573,0.000149813313552255,0.00468595802227311,0.0301016060709278,0.00172756094217582,0.00446302268900937,0.000553673018719217,0.000264961457478045,0.000321650004831952,2.59631102318263e-05,0.000352935357994111,3.74856781465883e-05,0.000164997091826737,5.77914240329621e-05,0.000312190609638793,0.00146602501890753,18.31579698,1.737311092,71.81258911,167.3488737,23.20066439,63.94174152,2.55774166,3,"rain","AG","Located in a rain wash"
"JG_CO_110_A","p_110","A","KS","Valley Center",37.803326,-97.281279,9.4,133,124,30,9723,335,-70,405,231,4,255,4,810,119,19,47,323,74,297,74,429,0.0891674788757958,0.463358461879017,0.0174710156836538,0.00267394265259134,0.0042852907481931,4.97381360191234e-05,0.00611118413075358,6.80071179503944e-05,0.00171865070085159,0.000163727100512723,0.00530279052326812,0.033930346138341,0.00229018084896716,0.010099557906583,0.000880152686516565,0.000315899035393613,0.000346230234799849,3.19234108702333e-05,0.000469294360606857,3.20935574339517e-05,0.000249587078985023,6.73024157821908e-05,0.000425967055343212,0.00185091883536303,20.58369068,2.115708977,68.3481275,162.4008719,22.88385506,72.76098842,3,3,"rain","AG",""
"JG_CO_110_B","p_110","B","KS","Valley Center",37.803326,-97.281279,9.4,133,124,30,9723,335,-70,405,231,4,255,4,810,119,19,47,323,74,297,74,429,0.091682666281661,0.46388904173197,0.0158376448864445,0.0024099646069803,0.00424454262981576,5.50914444338552e-05,0.00587599231425523,8.03862528962614e-05,0.00138115620249482,0.000146020981056339,0.00500060060199104,0.0323177713369754,0.00211752219968172,0.00681512172004232,0.000586721600641762,0.000324047520674414,0.000386547834391524,2.82324552069696e-05,0.000543292389591094,4.48314751647796e-05,0.000169525291185428,6.3950869735245e-05,0.00039512877154735,0.00147671141840145,20.58369068,2.115708977,68.3481275,162.4008719,22.88385506,72.76098842,3,3,"rain","AG",""
"JG_CO_110_C","p_110","C","KS","Valley Center",37.803326,-97.281279,9.4,133,124,30,9723,335,-70,405,231,4,255,4,810,119,19,47,323,74,297,74,429,0.0894948602893067,0.460014040049802,0.0160957199022046,0.00251160294009943,0.00416065690022959,5.09265589829654e-05,0.00589903410685331,8.43357902400842e-05,0.0013412289275982,0.000170211897976555,0.00489721242185367,0.0324809505656077,0.00362472734458875,0.0176444352705717,0.000792377532129418,0.000273064422813145,0.00050442744732662,2.78323436138925e-05,0.000448544690058327,4.32866286619164e-05,0.000196277517902963,7.2056970874772e-05,0.000477129269643834,0.0017016872751622,20.58369068,2.115708977,68.3481275,162.4008719,22.88385506,72.76098842,3,3,"rain","AG",""
"JG_CO_110_D","p_110","D","KS","Valley Center",37.803326,-97.281279,9.4,133,124,30,9723,335,-70,405,231,4,255,4,810,119,19,47,323,74,297,74,429,0.0881482905608577,0.452827852526449,0.016126765182315,0.00256474445920397,0.00425300070897985,5.94974793889581e-05,0.00593707678211673,6.60808250657288e-05,0.00174609062304632,0.000175278286319403,0.00479382278492426,0.032338126530467,0.00253255626033748,0.0122702246540509,0.000956578031643961,0.000299962309989295,0.000381346717690081,3.14267050252448e-05,0.000480849206193778,4.40613685935184e-05,0.000232109525107355,6.65669759600633e-05,0.000396740086338221,0.00151646153617989,20.58369068,2.115708977,68.3481275,162.4008719,22.88385506,72.76098842,3,3,"rain","AG",""
"JG_CO_110_E","p_110","E","KS","Valley Center",37.803326,-97.281279,9.4,133,124,30,9723,335,-70,405,231,4,255,4,810,119,19,47,323,74,297,74,429,0.0890695365898308,0.457778053169471,0.0154497398034748,0.00260139122938193,0.0041569922988901,5.78978655552604e-05,0.00597536234828216,8.9463975999462e-05,0.00136373799601104,0.000165636760351343,0.00487865493948326,0.0333990033997186,0.00217938431807641,0.0133525498160761,0.000671905889207642,0.000279606663284563,0.000446929722907574,2.56597077314901e-05,0.000530801939407349,4.94431507897836e-05,0.000195451973279559,7.0702344535681e-05,0.000437701993023325,0.00155427476560264,20.58369068,2.115708977,68.3481275,162.4008719,22.88385506,72.76098842,3,3,"rain","AG",""
